t,v,m
268760603,1840,0
268760813,1791,0
268761021,1890,0
268761232,1858,0
268761448,1926,0
268771890,1811,0
268772098,1965,0
268772308,1872,0
268772524,1818,0
268772740,1821,0
268772948,1879,0
268773158,1856,0
268773374,1893,0
268773584,1843,0
268773796,1936,0
268774006,1966,0
268774214,1821,0
268774432,1915,0
268774647,1965,0
268774857,1862,0
268775066,1903,0
268785465,1965,0
268785677,1966,0
268785887,1863,0
268786096,1898,0
268786306,1961,0
268786522,1839,0
268786734,1958,0
268786942,1841,0
268787153,1791,0
268787369,1875,0
268787579,1963,0
268787793,1826,0
268788003,1845,0
268788211,1872,0
268788429,1840,0
268798884,1872,0
268799094,1835,0
268799302,1962,0
268799521,1873,0
268799732,1963,0
268799942,1872,0
268800150,1817,0
268800368,1951,0
268800577,1888,0
268800793,1833,0
268801001,1904,0
268801211,1962,0
268801427,1829,0
268801643,1827,0
268801852,1959,0
268802062,1872,0
268812442,1811,0
268812657,1839,0
268812865,1943,0
268813076,1903,0
268813284,1823,0
268813502,1933,0
268813713,1838,0
268813924,1954,0
268814132,1847,0
268814351,1808,0
268814559,1877,0
268814769,1843,0
268814978,1943,0
268815188,1936,0
268815404,1803,0
268825796,1958,0
268826004,1842,0
268826214,1790,0
268826430,1874,0
268826646,1936,0
268826855,1811,0
268827065,1907,0
268827273,1865,0
268827491,1826,0
268827705,1822,0
268827915,1920,0
268828123,1863,0
268828341,1839,0
268828549,1953,0
268828763,1791,0
268828971,1921,0
268839355,1826,0
268839563,1960,0
268839774,1872,0
268839982,1825,0
268840192,1954,0
268840408,1845,0
268840619,1831,0
268840828,1874,0
268841038,1849,0
268841246,1936,0
268841464,1967,0
268841678,1872,0
268841888,1836,0
268842096,1956,0
268842307,1872,0
268852703,1794,0
268852913,1936,0
268853121,1863,0
268853340,1811,0
268853548,1965,0
268853763,1952,0
268853971,1845,0
268854182,1799,0
268854398,1882,0
268854608,1845,0
268854817,1939,0
268855027,1924,0
268855236,1810,0
268855454,1907,0
268855664,1815,0
268855875,1906,0
268866261,1891,0
268866480,1857,0
268866694,1807,0
268866904,1933,0
268867113,1861,0
268867331,1811,0
268867539,1966,0
268867752,1822,0
268867960,1961,0
268868170,1872,0
268868386,1791,0
268868596,1865,0
268868808,1869,0
268869018,1958,0
268869226,1841,0
268879614,1841,0
268879823,1944,0
268880033,1968,0
268880241,1815,0
268880459,1879,0
268880672,1911,0
268880882,1964,0
268881090,1831,0
268881301,1872,0
268881517,1872,0
268881732,1963,0
268881940,1831,0
268882150,1815,0
268882367,1872,0
268882577,1799,0
268882787,1937,0
268893173,1866,0
268893389,1872,0
268893599,1819,0
268893808,1963,0
268894018,1871,0
268894227,1840,0
268894445,1954,0
268894658,1964,0
268894868,1867,0
268895076,1854,0
268895286,1956,0
268895503,1841,0
268895715,1958,0
268895923,1842,0
268896134,1790,0
268906522,1966,0
268906734,1810,0
268906943,1965,0
268907153,1871,0
268907369,1888,0
268907579,1808,0
268907793,1877,0
268908003,1851,0
268908211,1926,0
268908429,1966,0
268908644,1854,0
268908854,1809,0
268909063,1965,0
268909273,1855,0
268909490,1917,0
268909702,1861,0
268920080,1830,0
268920290,1831,0
268920506,1875,0
268920719,1794,0
268920927,1892,0
268921137,1855,0
268921354,1936,0
268921564,1965,0
268921772,1811,0
268921982,1909,0
268922191,1870,0
268922409,1828,0
268922617,1963,0
268922828,1869,0
268923036,1856,0
268933433,1922,0
268933647,1961,0
268933857,1872,0
268934065,1791,0
268934275,1947,0
268934492,1856,0
268934707,1872,0
268934915,1795,0
268935125,1937,0
268935341,1863,0
268935551,1825,0
268935763,1835,0
268935973,1807,0
268936181,1878,0
268936400,1845,0
268936608,1947,0
268946992,1872,0
268947200,1818,0
268947418,1950,0
268947627,1831,0
268947837,1833,0
268948045,1872,0
268948256,1847,0
268948472,1936,0
268948685,1840,0
268948893,1941,0
268949103,1932,0
268949319,1803,0
268949530,1929,0
268949740,1791,0
268949951,1934,0
268960341,1819,0
268960551,1889,0
268960763,1869,0
268960973,1957,0
268961181,1845,0
268961399,1810,0
268961608,1879,0
268961818,1856,0
268962026,1909,0
268962236,1963,0
268962453,1824,0
268962666,1945,0
268962874,1813,0
268963084,1904,0
268963293,1868,0
268963511,1825,0
268973899,1961,0
268974109,1872,0
268974325,1817,0
268974536,1950,0
268974748,1943,0
268974958,1968,0
268975166,1815,0
268975385,1919,0
268975593,1866,0
268975807,1953,0
268976015,1842,0
268976225,1825,0
268976441,1883,0
268976658,1873,0
268976866,1791,0
268987252,1865,0
268987468,1871,0
268987682,1830,0
268987891,1958,0
268988101,1874,0
268988309,1808,0
268988527,1920,0
268988740,1954,0
268988950,1875,0
268989159,1809,0
268989376,1874,0
268989584,1847,0
268989796,1809,0
268990004,1965,0
268990214,1870,0
268990430,1902,0
269000810,1851,0
269001019,1873,0
269001229,1846,0
269001445,1936,0
269001660,1863,0
269001868,1872,0
269002079,1842,0
269002287,1947,0
269002505,1923,0
269002716,1948,0
269002926,1889,0
269003134,1809,0
269003353,1936,0
269003561,1860,0
269003771,1813,0
269014160,1968,0
269014378,1858,0
269014586,1958,0
269014798,1873,0
269015006,1791,0
269015216,1936,0
269015432,1856,0
269015647,1901,0
269015855,1809,0
269016065,1909,0
269016273,1862,0
269016492,1823,0
269016705,1791,0
269016915,1936,0
269017124,1858,0
269017342,1818,0
269027788,1851,0
269027999,1806,0
269028207,1968,0
269028425,1868,0
269028637,1871,0
269028847,1835,0
269029055,1954,0
269029266,1879,0
269029482,1809,0
269029696,1853,0
269029904,1931,0
269030115,1966,0
269030331,1809,0
269030541,1911,0
269030751,1829,0
269030961,1840,0
269041403,1942,0
269041614,1876,0
269041822,1791,0
269042032,1935,0
269042241,1861,0
269042459,1826,0
269042672,1802,0
269042882,1937,0
269043090,1861,0
269043300,1812,0
269043517,1966,0
269043732,1931,0
269043940,1863,0
269044150,1822,0
269044367,1964,0
269054786,1965,0
269054995,1830,0
269055205,1823,0
269055421,1872,0
269055633,1810,0
269055841,1966,0
269056051,1868,0
269056259,1845,0
269056477,1951,0
269056692,1873,0
269056902,1846,0
269057110,1932,0
269057328,1964,0
269057536,1822,0
269057751,1866,0
269057959,1860,0
269068386,1813,0
269068594,1831,0
269068807,1839,0
269069016,1874,0
269069226,1846,0
269069442,1946,0
269069657,1870,0
269069866,1873,0
269070076,1844,0
269070284,1950,0
269070502,1906,0
269070713,1956,0
269070924,1873,0
269071132,1791,0
269071350,1938,0
269081781,1807,0
269081991,1943,0
269082199,1854,0
269082417,1795,0
269082626,1872,0
269082837,1841,0
269083045,1946,0
269083255,1914,0
269083471,1818,0
269083684,1967,0
269083892,1821,0
269084102,1891,0
269084318,1874,0
269084528,1840,0
269084740,1849,0
269084950,1811,0
269095363,1876,0
269095573,1829,0
269095782,1958,0
269095993,1872,0
269096201,1799,0
269096419,1958,0
269096628,1821,0
269096839,1893,0
269097047,1872,0
269097257,1827,0
269097474,1954,0
269097690,1959,0
269097898,1840,0
269098109,1798,0
269098325,1872,0
269108779,1851,0
269108987,1936,0
269109197,1965,0
269109413,1815,0
269109624,1933,0
269109832,1862,0
269110042,1823,0
269110251,1961,0
269110468,1873,0
269110680,1921,0
269110891,1861,0
269111099,1915,0
269111309,1962,0
269111525,1838,0
269111740,1872,0
269111948,1847,0
269122345,1897,0
269122553,1871,0
269122768,1965,0
269122976,1829,0
269123186,1840,0
269123403,1872,0
269123613,1825,0
269123822,1962,0
269124032,1872,0
269124240,1807,0
269124458,1934,0
269124672,1963,0
269124882,1871,0
269125090,1814,0
269125300,1963,0
269125517,1838,0
269135945,1839,0
269136153,1951,0
269136371,1900,0
269136579,1965,0
269136793,1863,0
269137001,1875,0
269137211,1959,0
269137428,1840,0
269137643,1856,0
269137851,1918,0
269138062,1963,0
269138270,1834,0
269138488,1821,0
269138698,1835,0
269138909,1819,0
269149323,1838,0
269149533,1817,0
269149746,1811,0
269149956,1945,0
269150164,1856,0
269150383,1808,0
269150591,1935,0
269150807,1965,0
269151015,1815,0
269151225,1894,0
269151442,1867,0
269151657,1872,0
269151866,1791,0
269152076,1933,0
269152284,1858,0
269152502,1819,0
269162922,1965,0
269163133,1872,0
269163349,1859,0
269163559,1956,0
269163768,1821,0
269163978,1867,0
269164186,1872,0
269164405,1839,0
269164613,1951,0
269164823,1893,0
269165031,1812,0
269165241,1901,0
269165457,1872,0
269165674,1869,0
269165882,1869,0
269176321,1872,0
269176530,1791,0
269176742,1873,0
269176951,1790,0
269177161,1937,0
269177377,1854,0
269177587,1857,0
269177797,1872,0
269178007,1842,0
269178215,1936,0
269178434,1891,0
269178647,1867,0
269178857,1827,0
269179066,1957,0
269179276,1872,0
269179492,1805,0
269189904,1802,0
269190112,1961,0
269190331,1851,0
269190539,1927,0
269190752,1858,0
269190960,1920,0
269191170,1964,0
269191387,1819,0
269191597,1872,0
269191809,1814,0
269192019,1947,0
269192227,1849,0
269192445,1811,0
269192658,1791,0
269192868,1927,0
269203307,1904,0
269203526,1963,0
269203738,1964,0
269203948,1870,0
269204157,1840,0
269204375,1956,0
269204583,1966,0
269204798,1862,0
269205007,1903,0
269205217,1963,0
269205434,1822,0
269205649,1837,0
269205858,1951,0
269206068,1880,0
269206276,1791,0
269206494,1930,0
269216882,1872,0
269217092,1840,0
269217300,1887,0
269217517,1959,0
269217730,1961,0
269217940,1872,0
269218148,1835,0
269218366,1946,0
269218575,1808,0
269218787,1928,0
269218995,1863,0
269219205,1823,0
269219421,1955,0
269219633,1851,0
269219841,1935,0
269230305,1850,0
269230521,1938,0
269230734,1841,0
269230943,1945,0
269231153,1971,0
269231369,1809,0
269231579,1829,0
269231793,1956,0
269232003,1873,0
269232211,1791,0
269232429,1936,0
269232644,1872,0
269232854,1853,0
269233062,1931,0
269233273,1936,0
269233489,1810,0
269243934,1791,0
269244142,1905,0
269244360,1863,0
269244568,1915,0
269244779,1963,0
269244987,1826,0
269245197,1852,0
269245414,1871,0
269245624,1818,0
269245833,1959,0
269246043,1872,0
269246251,1840,0
269246469,1948,0
269246680,1886,0
269246891,1960,0
269247099,1841,0
269257542,1858,0
269257752,1961,0
269257962,1871,0
269258170,1842,0
269258388,1949,0
269258596,1829,0
269258809,1949,0
269259017,1846,0
269259227,1819,0
269259442,1956,0
269259658,1904,0
269259866,1869,0
269260076,1835,0
269260284,1958,0
269260502,1873,0
269270928,1856,0
269271138,1815,0
269271355,1966,0
269271565,1866,0
269271773,1904,0
269271984,1963,0
269272192,1834,0
269272409,1810,0
269272617,1899,0
269272828,1857,0
269273036,1909,0
269273246,1963,0
269273462,1829,0
269273677,1867,0
269273885,1855,0
269274095,1958,0
269284519,1939,0
269284732,1850,0
269284940,1936,0
269285150,1966,0
269285366,1823,0
269285576,1951,0
269285786,1848,0
269285996,1809,0
269286204,1965,0
269286423,1856,0
269286637,1813,0
269286847,1905,0
269287055,1869,0
269287265,1839,0
269287481,1950,0
269297926,1967,0
269298135,1822,0
269298353,1905,0
269298561,1867,0
269298772,1826,0
269298980,1957,0
269299190,1874,0
269299406,1791,0
269299616,1954,0
269299825,1840,0
269300035,1791,0
269300243,1889,0
269300461,1856,0
269300674,1845,0
269300885,1791,0
269301093,1923,0
269311501,1819,0
269311713,1826,0
269311923,1869,0
269312132,1872,0
269312350,1840,0
269312558,1939,0
269312768,1874,0
269312977,1793,0
269313187,1935,0
269313403,1847,0
269313614,1791,0
269313822,1978,0
269314032,1866,0
269314240,1898,0
269314458,1962,0
269324920,1879,0
269325131,1959,0
269325347,1826,0
269325558,1872,0
269325768,1841,0
269325978,1791,0
269326186,1892,0
269326405,1845,0
269326613,1947,0
269326823,1906,0
269327032,1808,0
269327242,1915,0
269327458,1872,0
269327674,1864,0
269327883,1897,0
269328093,1961,0
269338479,1875,0
269338693,1954,0
269338901,1846,0
269339112,1795,0
269339327,1967,0
269339538,1867,0
269339748,1961,0
269339958,1873,0
269340166,1805,0
269340384,1943,0
269340593,1927,0
269340806,1964,0
269341015,1822,0
269341225,1855,0
269341441,1872,0
269351832,1821,0
269352040,1963,0
269352250,1872,0
269352466,1790,0
269352682,1798,0
269352891,1905,0
269353101,1859,0
269353309,1878,0
269353527,1957,0
269353740,1947,0
269353951,1861,0
269354159,1895,0
269354376,1953,0
269354585,1815,0
269354796,1899,0
269355004,1867,0
269365390,1948,0
269365598,1830,0
269365809,1820,0
269366017,1882,0
269366228,1851,0
269366442,1791,0
269366657,1825,0
269366866,1958,0
269367076,1873,0
269367284,1791,0
269367502,1933,0
269367713,1853,0
269367924,1956,0
269368132,1843,0
269368350,1791,0
269378739,1873,0
269378949,1839,0
269379158,1955,0
269379376,1873,0
269379584,1895,0
269379796,1962,0
269380004,1835,0
269380214,1807,0
269380430,1872,0
269380647,1872,0
269380855,1840,0
269381065,1950,0
269381274,1845,0
269381492,1803,0
269381705,1827,0
269381915,1951,0
269392298,1846,0
269392516,1954,0
269392730,1963,0
269392940,1868,0
269393148,1854,0
269393366,1961,0
269393575,1823,0
269393787,1952,0
269393995,1845,0
269394205,1805,0
269394422,1887,0
269394633,1826,0
269394842,1960,0
269395052,1873,0
269395260,1851,0
269405653,1870,0
269405862,1872,0
269406072,1956,0
269406280,1840,0
269406498,1793,0
269406711,1808,0
269406921,1947,0
269407129,1847,0
269407348,1791,0
269407556,1904,0
269407768,1818,0
269407976,1962,0
269408186,1872,0
269408403,1850,0
269408613,1960,0
269408821,1840,0
269419209,1857,0
269419424,1791,0
269419639,1825,0
269419847,1963,0
269420058,1872,0
269420266,1815,0
269420484,1943,0
269420697,1959,0
269420907,1873,0
269421115,1791,0
269421334,1947,0
269421542,1846,0
269421758,1857,0
269421966,1907,0
269422176,1965,0
269422392,1831,0
269432817,1961,0
269433025,1830,0
269433235,1831,0
269433452,1872,0
269433666,1952,0
269433874,1846,0
269434084,1808,0
269434292,1904,0
269434511,1858,0
269434724,1840,0
269434934,1791,0
269435142,1879,0
269435360,1866,0
269435568,1895,0
269435779,1962,0
269446187,1963,0
269446405,1871,0
269446613,1893,0
269446824,1962,0
269447032,1831,0
269447243,1827,0
269447459,1873,0
269447674,1962,0
269447882,1837,0
269448092,1825,0
269448300,1961,0
269448517,1872,0
269448730,1870,0
269448940,1830,0
269449148,1955,0
269449366,1878,0
269459794,1795,0
269460005,1937,0
269460213,1857,0
269460431,1819,0
269460644,1822,0
269460854,1946,0
269461063,1852,0
269461273,1791,0
269461489,1904,0
269461702,1811,0
269461910,1965,0
269462120,1866,0
269462337,1922,0
269462547,1963,0
269462758,1937,0
269473185,1837,0
269473401,1873,0
269473612,1829,0
269473820,1958,0
269474031,1872,0
269474239,1793,0
269474457,1935,0
269474667,1794,0
269474877,1934,0
269475086,1861,0
269475296,1850,0
269475511,1935,0
269475726,1825,0
269475934,1873,0
269476145,1845,0
269476361,1935,0
269486776,1872,0
269486984,1808,0
269487194,1945,0
269487410,1858,0
269487620,1815,0
269487829,1966,0
269488039,1867,0
269488248,1875,0
269488465,1957,0
269488678,1960,0
269488888,1873,0
269489096,1795,0
269489307,1936,0
269489523,1856,0
269489735,1906,0
269500179,1855,0
269500398,1808,0
269500606,1881,0
269500817,1856,0
269501025,1919,0
269501235,1966,0
269501451,1827,0
269501666,1861,0
269501874,1899,0
269502084,1963,0
269502292,1834,0
269502511,1831,0
269502724,1923,0
269502934,1965,0
269503143,1825,0
269503360,1833,0
269513754,1933,0
269513964,1965,0
269514172,1820,0
269514391,1887,0
269514599,1855,0
269514810,1814,0
269515018,1964,0
269515228,1871,0
269515442,1837,0
269515657,1859,0
269515866,1904,0
269516076,1963,0
269516284,1831,0
269516502,1823,0
269516713,1821,0
269527177,1967,0
269527394,1815,0
269527604,1919,0
269527812,1862,0
269528023,1824,0
269528231,1961,0
269528449,1866,0
269528664,1818,0
269528874,1873,0
269529082,1872,0
269529292,1868,0
269529507,1857,0
269529724,1895,0
269529932,1871,0
269530142,1836,0
269530358,1947,0
269540806,1855,0
269541014,1925,0
269541225,1964,0
269541441,1815,0
269541658,1808,0
269541866,1966,0
269542076,1866,0
269542284,1845,0
269542502,1958,0
269542713,1902,0
269542923,1963,0
269543132,1830,0
269543350,1855,0
269543558,1873,0
269543769,1834,0
269543977,1956,0
269554415,1873,0
269554623,1841,0
269554834,1952,0
269555042,1850,0
269555252,1811,0
269555468,1965,0
269555682,1878,0
269555891,1872,0
269556101,1840,0
269556309,1941,0
269556527,1966,0
269556740,1871,0
269556951,1835,0
269557159,1955,0
269557377,1904,0
269567800,1961,0
269568010,1872,0
269568219,1807,0
269568437,1955,0
269568648,1834,0
269568858,1951,0
269569066,1850,0
269569276,1791,0
269569493,1936,0
269569707,1951,0
269569916,1846,0
269570126,1808,0
269570342,1965,0
269570552,1865,0
269570764,1872,0
269570974,1840,0
269581390,1839,0
269581601,1914,0
269581810,1866,0
269582020,1825,0
269582229,1962,0
269582446,1874,0
269582661,1840,0
269582871,1793,0
269583079,1882,0
269583290,1856,0
269583506,1911,0
269583718,1866,0
269583926,1884,0
269584136,1961,0
269584353,1839,0
269594798,1838,0
269595007,1878,0
269595217,1854,0
269595433,1936,0
269595649,1923,0
269595857,1865,0
269596068,1825,0
269596276,1963,0
269596494,1872,0
269596708,1854,0
269596918,1815,0
269597126,1965,0
269597344,1869,0
269597552,1859,0
269597767,1817,0
269597975,1964,0
269608374,1861,0
269608583,1872,0
269608796,1842,0
269609004,1942,0
269609215,1936,0
269609431,1808,0
269609646,1836,0
269609854,1956,0
269610065,1872,0
269610273,1810,0
269610491,1919,0
269610706,1923,0
269610916,1858,0
269611124,1904,0
269611342,1963,0
269621792,1858,0
269622003,1815,0
269622211,1965,0
269622429,1872,0
269622642,1868,0
269622852,1834,0
269623060,1957,0
269623270,1879,0
269623486,1808,0
269623699,1879,0
269623907,1809,0
269624117,1920,0
269624334,1856,0
269624544,1819,0
269624758,1879,0
269624968,1958,0
269635352,1931,0
269635562,1963,0
269635771,1818,0
269635981,1891,0
269636189,1872,0
269636407,1837,0
269636615,1960,0
269636826,1872,0
269637034,1830,0
269637244,1951,0
269637460,1856,0
269637677,1853,0
269637885,1933,0
269638095,1964,0
269638304,1811,0
269648704,1964,0
269648912,1825,0
269649122,1859,0
269649339,1869,0
269649549,1830,0
269649763,1790,0
269649973,1936,0
269650181,1857,0
269650400,1814,0
269650608,1966,0
269650818,1861,0
269651027,1895,0
269651237,1962,0
269651453,1839,0
269651666,1961,0
269651874,1831,0
269662262,1836,0
269662479,1954,0
269662694,1862,0
269662902,1872,0
269663112,1840,0
269663328,1941,0
269663538,1943,0
269663748,1917,0
269663958,1963,0
269664167,1829,0
269664385,1828,0
269664593,1795,0
269664807,1930,0
269665015,1865,0
269665225,1826,0
269675611,1911,0
269675822,1964,0
269676030,1829,0
269676240,1856,0
269676456,1872,0
269676669,1791,0
269676877,1905,0
269677087,1856,0
269677295,1948,0
269677514,1925,0
269677727,1872,0
269677937,1841,0
269678145,1949,0
269678364,1872,0
269678572,1870,0
269678783,1958,0
269689170,1873,0
269689388,1834,0
269689596,1949,0
269689808,1862,0
269690016,1897,0
269690226,1959,0
269690442,1838,0
269690657,1865,0
269690866,1890,0
269691076,1962,0
269691284,1834,0
269691502,1793,0
269691713,1819,0
269691924,1873,0
269692132,1872,0
269702523,1825,0
269702733,1871,0
269702943,1834,0
269703151,1954,0
269703370,1872,0
269703578,1872,0
269703793,1841,0
269704001,1936,0
269704211,1936,0
269704427,1811,0
269704644,1806,0
269704852,1964,0
269705062,1867,0
269705270,1856,0
269705488,1952,0
269705699,1851,0
269716081,1960,0
269716289,1839,0
269716507,1803,0
269716722,1960,0
269716932,1872,0
269717141,1791,0
269717359,1939,0
269717567,1856,0
269717777,1819,0
269717985,1959,0
269718195,1872,0
269718412,1838,0
269718622,1962,0
269718831,1834,0
269719041,1817,0
269729430,1859,0
269729647,1859,0
269729855,1904,0
269730065,1965,0
269730273,1831,0
269730491,1843,0
269730705,1914,0
269730915,1965,0
269731123,1824,0
269731341,1872,0
269731550,1872,0
269731764,1947,0
269731972,1849,0
269732182,1811,0
269732398,1968,0
269732608,1851,0
269742989,1905,0
269743199,1961,0
269743415,1827,0
269743625,1908,0
269743834,1872,0
269744044,1837,0
269744252,1950,0
269744470,1968,0
269744681,1931,0
269744891,1966,0
269745099,1819,0
269745309,1870,0
269745525,1872,0
269745740,1962,0
269745948,1840,0
269756343,1872,0
269756551,1820,0
269756766,1823,0
269756974,1963,0
269757185,1872,0
269757401,1876,0
269757611,1962,0
269757820,1831,0
269758030,1827,0
269758238,1873,0
269758456,1855,0
269758666,1967,0
269758876,1863,0
269759085,1886,0
269759295,1954,0
269759511,1847,0
269769900,1830,0
269770108,1961,0
269770327,1872,0
269770535,1862,0
269770750,1811,0
269770959,1966,0
269771169,1867,0
269771385,1907,0
269771596,1837,0
269771807,1951,0
269772018,1889,0
269772226,1801,0
269772442,1809,0
269772655,1839,0
269772866,1951,0
269783249,1930,0
269783467,1963,0
269783680,1905,0
269783891,1856,0
269784099,1914,0
269784309,1961,0
269784525,1840,0
269784739,1870,0
269784948,1843,0
269785158,1953,0
269785374,1847,0
269785584,1965,0
269785796,1823,0
269786006,1866,0
269786214,1872,0
269786433,1832,0
269796878,1965,0
269797088,1865,0
269797296,1930,0
269797515,1965,0
269797728,1927,0
269797938,1859,0
269798146,1895,0
269798364,1966,0
269798573,1799,0
269798784,1945,0
269798992,1856,0
269799202,1815,0
269799419,1963,0
269799629,1852,0
269799838,1929,0
269800048,1965,0
269810485,1850,0
269810699,1857,0
269810907,1910,0
269811117,1964,0
269811333,1823,0
269811544,1855,0
269811753,1846,0
269811964,1791,0
269812172,1967,0
269812390,1853,0
269812599,1955,0
269812810,1873,0
269813018,1795,0
269813228,1934,0
269813442,1966,0
269823876,1919,0
269824084,1869,0
269824294,1829,0
269824510,1956,0
269824726,1930,0
269824934,1862,0
269825144,1823,0
269825361,1962,0
269825571,1871,0
269825779,1856,0
269825989,1956,0
269826198,1845,0
269826416,1814,0
269826624,1884,0
269826834,1854,0
269827043,1931,0
269837467,1858,0
269837680,1840,0
269837890,1795,0
269838099,1885,0
269838309,1862,0
269838525,1891,0
269838739,1809,0
269838948,1965,0
269839158,1866,0
269839374,1889,0
269839584,1840,0
269839796,1949,0
269840006,1886,0
269840214,1809,0
269840433,1936,0
269850870,1831,0
269851080,1821,0
269851288,1881,0
269851507,1851,0
269851721,1803,0
269851932,1947,0
269852140,1855,0
269852358,1810,0
269852566,1936,0
269852777,1860,0
269852985,1909,0
269853195,1964,0
269853412,1819,0
269853622,1915,0
269853831,1870,0
269854041,1833,0
269864445,1963,0
269864660,1925,0
269864868,1861,0
269865078,1823,0
269865286,1962,0
269865505,1872,0
269865716,1966,0
269865926,1867,0
269866134,1872,0
269866353,1963,0
269866561,1827,0
269866772,1901,0
269866980,1871,0
269867190,1834,0
269867406,1958,0
269877868,1876,0
269878077,1799,0
269878287,1915,0
269878503,1867,0
269878715,1911,0
269878924,1868,0
269879134,1830,0
269879350,1963,0
269879561,1870,0
269879769,1885,0
269879979,1958,0
269880187,1841,0
269880406,1827,0
269880614,1869,0
269880825,1836,0
269881033,1953,0
269891427,1823,0
269891641,1909,0
269891851,1965,0
269892059,1830,0
269892270,1808,0
269892486,1877,0
269892699,1894,0
269892907,1870,0
269893117,1831,0
269893334,1963,0
269893544,1872,0
269893758,1847,0
269893968,1808,0
269894176,1966,0
269894394,1861,0
269904776,1936,0
269904986,1966,0
269905194,1815,0
269905412,1893,0
269905620,1862,0
269905831,1825,0
269906039,1960,0
269906249,1872,0
269906465,1793,0
269906680,1840,0
269906888,1942,0
269907098,1904,0
269907307,1814,0
269907525,1895,0
269907737,1919,0
269907948,1965,0
269918341,1874,0
269918552,1841,0
269918764,1851,0
269918974,1809,0
269919182,1967,0
269919400,1858,0
269919609,1927,0
269919819,1965,0
269920027,1821,0
269920238,1878,0
269920454,1872,0
269920666,1866,0
269920874,1872,0
269921085,1842,0
269921293,1935,0
269931687,1791,0
269931895,1899,0
269932106,1856,0
269932322,1935,0
269932532,1965,0
269932745,1879,0
269932956,1850,0
269933164,1930,0
269933382,1904,0
269933591,1858,0
269933807,1819,0
269934015,1965,0
269934225,1871,0
269934442,1888,0
269934657,1807,0
269934866,1877,0
269945245,1935,0
269945462,1814,0
269945677,1852,0
269945885,1929,0
269946095,1965,0
269946303,1811,0
269946522,1919,0
269946732,1809,0
269946943,1927,0
269947151,1863,0
269947369,1814,0
269947578,1827,0
269947793,1942,0
269948001,1851,0
269948211,1809,0
269948428,1965,0
269958853,1902,0
269959061,1872,0
269959272,1839,0
269959488,1952,0
269959700,1836,0
269959909,1954,0
269960119,1875,0
269960335,1803,0
269960546,1943,0
269960758,1941,0
269960968,1942,0
269961176,1815,0
269961394,1902,0
269961603,1856,0
269961814,1815,0
269972223,1888,0
269972442,1964,0
269972655,1873,0
269972866,1844,0
269973074,1943,0
269973284,1903,0
269973500,1809,0
269973715,1841,0
269973924,1949,0
269974134,1881,0
269974350,1794,0
269974561,1938,0
269974769,1845,0
269974980,1791,0
269975188,1950,0
269975406,1850,0
269985831,1843,0
269986041,1810,0
269986249,1967,0
269986467,1867,0
269986680,1847,0
269986891,1807,0
269987099,1965,0
269987309,1866,0
269987525,1895,0
269987740,1824,0
269987948,1963,0
269988158,1872,0
269988374,1807,0
269988584,1858,0
269988796,1915,0
269999221,1839,0
269999438,1961,0
269999651,1823,0
269999859,1960,0
270000069,1872,0
270000278,1830,0
270000496,1953,0
270000711,1872,0
270000921,1841,0
270001129,1942,0
270001348,1875,0
270001556,1790,0
270001768,1965,0
270001976,1825,0
270002186,1879,0
270002403,1871,0
270012813,1962,0
270013021,1838,0
270013231,1822,0
270013447,1902,0
270013664,1875,0
270013872,1791,0
270014082,1936,0
270014290,1872,0
270014507,1842,0
270014722,1863,0
270014932,1960,0
270015141,1837,0
270015359,1830,0
270015567,1872,0
270015778,1842,0
270026216,1872,0
270026434,1835,0
270026647,1823,0
270026857,1874,0
270027066,1871,0
270027276,1833,0
270027492,1958,0
270027707,1886,0
270027915,1872,0
270028126,1835,0
270028341,1941,0
270028552,1922,0
270028764,1965,0
270028974,1863,0
270029182,1902,0
270029401,1965,0
270039790,1793,0
270040000,1938,0
270040209,1856,0
270040426,1838,0
270040637,1860,0
270040847,1821,0
270041056,1964,0
270041266,1872,0
270041482,1823,0
270041697,1827,0
270041905,1957,0
270042115,1872,0
270042332,1833,0
270042542,1955,0
270042752,1807,0
270053214,1934,0
270053430,1856,0
270053647,1844,0
270053855,1936,0
270054065,1966,0
270054273,1815,0
270054492,1904,0
270054705,1936,0
270054915,1965,0
270055123,1813,0
270055341,1905,0
270055550,1866,0
270055764,1957,0
270055972,1839,0
270056182,1793,0
270056399,1872,0
270066842,1879,0
270067051,1793,0
270067261,1926,0
270067477,1861,0
270067694,1860,0
270067902,1911,0
270068112,1962,0
270068329,1814,0
270068539,1904,0
270068749,1825,0
270068959,1863,0
270069168,1872,0
270069386,1827,0
270069594,1841,0
270069808,1791,0
270070016,1926,0
270080450,1904,0
270080664,1954,0
270080874,1879,0
270081082,1795,0
270081292,1814,0
270081507,1879,0
270081724,1875,0
270081932,1791,0
270082142,1940,0
270082358,1861,0
270082568,1815,0
270082777,1962,0
270082987,1870,0
270083195,1859,0
270083414,1962,0
270093837,1925,0
270094047,1963,0
270094255,1817,0
270094473,1895,0
270094684,1823,0
270094894,1889,0
270095102,1872,0
270095320,1847,0
270095528,1933,0
270095742,1811,0
270095951,1965,0
270096161,1870,0
270096377,1862,0
270096587,1895,0
270096797,1810,0
270097007,1921,0
270107428,1849,0
270107643,1866,0
270107851,1875,0
270108062,1960,0
270108270,1840,0
270108488,1793,0
270108698,1844,0
270108909,1791,0
270109117,1967,0
270109335,1867,0
